ID,pop,Cop_ID,Sex,Age,Copula,Part_ID,Morph,Wing,Thorax,Length,Abdomen,S4,Eggs,Fe_cond,Egg_volume,Clear_eggs,Season,day
45165,Borgeby,1013,1,mature,1,1012,.,18.22,2.22,33.96,26.46,0.4,.,.,.,.,2017,178
45164,Borgeby,1012,0,mature,1,1013,androchrome,21.2,2.91,33.23,25.61,0.73,.,.,.,.,2017,178
45163,Borgeby,1011,0,mature,1,1010,androchrome,20.17,2.32,32.14,24.88,0.68,.,.,.,.,2017,178
45162,Borgeby,1010,1,mature,1,1011,.,18.34,2.71,33.81,26.37,0.66,.,.,.,.,2017,178
45161,Borgeby,1009,1,mature,1,1008,.,18.04,2.28,32.78,25.43,0.63,.,.,.,.,2017,178
45160,Borgeby,1008,0,mature,1,1009,infuscans,20.66,2.51,34.27,26.46,0.85,.,.,.,.,2017,178
45159,Borgeby,1007,1,mature,1,1006,.,19.33,2.39,34.18,26.79,0.9,.,.,.,.,2017,178
45158,Borgeby,1006,0,mature,1,1007,androchrome,18.99,2.08,32.35,25.25,0.96,.,.,.,.,2017,178
45157,Borgeby,1005,1,mature,1,1004,.,16.32,1.97,33.29,25.89,0.55,.,.,.,.,2017,178
45156,Borgeby,1004,0,mature,1,1005,androchrome,20.06,2.11,33.63,25.46,0.72,.,.,.,.,2017,178
45155,Borgeby,1003,1,mature,1,1002,.,18.38,2.4,34.02,26.61,0.64,.,.,.,.,2017,178
45154,Borgeby,1002,0,mature,1,1003,androchrome,19.68,2.22,32.9,25.45,0.8,.,.,.,.,2017,178
45153,Borgeby,1001,0,mature,1,1000,androchrome,18.69,2.58,33,25.19,0.81,.,.,.,.,2017,178
45152,Borgeby,1000,1,mature,1,1001,.,17.92,2.16,32.19,25.22,0.49,.,.,.,.,2017,178
45417,Bunkeflostrand,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45416,Bunkeflostrand,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45415,Bunkeflostrand,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45414,Bunkeflostrand,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45413,Bunkeflostrand,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45412,Bunkeflostrand,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45411,Bunkeflostrand,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45410,Bunkeflostrand,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45409,Bunkeflostrand,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45408,Bunkeflostrand,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45407,Bunkeflostrand,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45406,Bunkeflostrand,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45405,Bunkeflostrand,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45404,Bunkeflostrand,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45403,Bunkeflostrand,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45402,Bunkeflostrand,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45401,Bunkeflostrand,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45400,Bunkeflostrand,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45399,Bunkeflostrand,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45398,Bunkeflostrand,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45397,Bunkeflostrand,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45396,Bunkeflostrand,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45395,Bunkeflostrand,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45394,Bunkeflostrand,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45393,Bunkeflostrand,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45392,Bunkeflostrand,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45391,Bunkeflostrand,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45390,Bunkeflostrand,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45389,Bunkeflostrand,.,0,mature,0,.,infuscensObsoleta,.,.,.,.,.,.,.,.,.,2017,179
45388,Bunkeflostrand,.,0,immature,0,.,infuscensObsoleta,.,.,.,.,.,.,.,.,.,2017,179
45387,Bunkeflostrand,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45386,Bunkeflostrand,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45385,Bunkeflostrand,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,179
45384,Bunkeflostrand,.,0,immature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,179
45383,Bunkeflostrand,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,179
45382,Bunkeflostrand,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45381,Bunkeflostrand,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45380,Bunkeflostrand,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45379,Bunkeflostrand,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,179
45378,Bunkeflostrand,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45377,Bunkeflostrand,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,179
45376,Bunkeflostrand,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45375,Bunkeflostrand,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,179
45374,Bunkeflostrand,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45373,Bunkeflostrand,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,179
45372,Bunkeflostrand,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45371,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45370,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45369,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45368,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45367,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45366,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45365,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45364,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45363,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45362,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45361,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45360,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45359,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45358,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45357,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45356,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45355,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45354,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45353,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45352,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45351,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45350,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45349,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45348,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45347,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45346,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45345,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45344,IKEA,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45343,IKEA,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45342,IKEA,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45341,IKEA,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,179
45340,IKEA,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,179
45339,IKEA,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,179
45338,IKEA,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45337,IKEA,.,0,mature,0,.,infuscans,.,.,.,.,.,.,.,.,.,2017,179
45336,IKEA,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45335,IKEA,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,179
45334,Bunkeflostrand,1131,0,mature,0,.,.,19.5,2.7,32.26,24.67,0.74,.,.,.,.,2017,179
45333,Bunkeflostrand,1130,0,mature,0,.,infuscans,19.13,2.3,32.43,25.15,0.68,.,.,.,.,2017,179
45332,Bunkeflostrand,1129,0,mature,0,.,.,19.77,2.48,33.68,25.8,0.71,.,.,.,.,2017,179
45331,Bunkeflostrand,1128,0,mature,0,.,infuscensObsoleta,18.89,2.32,30.82,23.49,0.72,.,.,.,.,2017,179
45330,Bunkeflostrand,1127,0,immature,0,.,infuscensObsoleta,20.16,2.82,33.26,25.41,0.71,.,.,.,.,2017,179
45329,Bunkeflostrand,1126,0,immature,0,.,.,18.61,2.49,32.8,25.49,0.75,.,.,.,.,2017,179
45328,Bunkeflostrand,1125,0,mature,0,.,androchrome,17.91,2.28,31.06,23.91,0.57,.,.,.,.,2017,179
45327,Bunkeflostrand,1124,0,mature,0,.,.,19.64,2.52,32.14,24.75,0.68,.,.,.,.,2017,179
45326,Bunkeflostrand,1123,0,mature,0,.,.,19.71,2.39,32.03,24.62,0.86,.,.,.,.,2017,179
45325,Bunkeflostrand,1122,0,mature,0,.,.,18.72,2.44,33.62,26.19,0.76,.,.,.,.,2017,179
45324,Bunkeflostrand,1121,0,mature,0,.,infuscensObsoleta,19.46,2.27,32.94,25.47,0.59,.,.,.,.,2017,179
45323,Bunkeflostrand,1120,0,mature,0,.,infuscensObsoleta,19.66,2.73,33.71,26.05,0.75,.,.,.,.,2017,179
45322,Bunkeflostrand,1119,0,mature,0,.,infuscensObsoleta,17.84,2.49,31.89,24.26,0.64,.,.,.,.,2017,179
45321,Bunkeflostrand,1118,0,mature,0,.,infuscensObsoleta,19.57,2.31,33.68,25.95,0.68,.,.,.,.,2017,179
45320,Bunkeflostrand,1117,1,mature,0,.,.,17.47,2.54,33.43,25.98,0.53,.,.,.,.,2017,179
45319,Bunkeflostrand,1116,1,mature,0,.,.,18.77,2.6,32.76,25.35,0.64,.,.,.,.,2017,179
45318,Bunkeflostrand,1115,1,mature,0,.,.,17.68,2.24,33.18,25.74,0.68,.,.,.,.,2017,179
45317,Bunkeflostrand,1114,1,mature,0,.,.,17.02,2.32,33.01,25.76,0.54,.,.,.,.,2017,179
45315,Bunkeflostrand,1113,1,mature,0,.,.,17.36,2.31,30.04,24.26,0.51,.,.,.,.,2017,179
45314,Bunkeflostrand,1112,1,mature,0,.,.,17.7,2.43,32.62,25.72,0.53,.,.,.,.,2017,179
45313,Bunkeflostrand,1111,1,mature,0,.,.,16.9,2.26,32.92,25.9,0.57,.,.,.,.,2017,179
45312,Bunkeflostrand,1110,1,mature,0,.,.,16.64,2.49,32.38,25.28,0.6,.,.,.,.,2017,179
45316,Bunkeflostrand,1109,1,mature,0,.,.,17.75,2.35,33.06,25.88,0.64,.,.,.,.,2017,179
45311,Bunkeflostrand,1108,1,mature,0,.,.,17.34,2.2,32.25,25.19,0.49,.,.,.,.,2017,179
45310,Bunkeflostrand,1107,1,mature,0,.,.,17.34,2.4,31.97,24.73,0.61,.,.,.,.,2017,179
45309,Bunkeflostrand,1106,1,mature,0,.,.,17.5,2.25,30.99,23.95,0.61,.,.,.,.,2017,179
45308,Bunkeflostrand,1105,1,mature,0,.,.,18.11,2.14,32.61,25.55,0.55,.,.,.,.,2017,179
45307,Bunkeflostrand,1104,1,mature,0,.,.,17.75,2.29,30.01,23.21,0.47,.,.,.,.,2017,179
45306,Bunkeflostrand,1103,1,mature,0,.,.,18.45,2.35,32.3,25.14,0.58,.,.,.,.,2017,179
45305,IKEA,1102,1,mature,0,.,.,18.02,2.29,32.51,25.38,0.61,.,.,.,.,2017,179
45304,IKEA,1101,1,mature,0,.,.,17.34,2.56,32.81,25.22,0.59,.,.,.,.,2017,179
45303,IKEA,1100,1,mature,0,.,.,18.29,2.16,32.23,25.04,0.55,.,.,.,.,2017,179
45302,IKEA,1099,1,mature,0,.,.,20.79,2.48,33.58,25.81,0.88,.,.,.,.,2017,179
45301,IKEA,1098,1,mature,0,.,.,18.19,2.12,31.23,24.04,0.59,.,.,.,.,2017,179
45300,IKEA,1097,0,mature,0,.,.,19.61,2.54,32.52,25.19,0.77,.,.,.,.,2017,179
45299,IKEA,1096,0,mature,0,.,androchrome,20.09,2.59,33.47,25.75,0.81,.,.,.,.,2017,179
45298,IKEA,1095,0,mature,0,.,.,19.42,2.39,31.89,24.59,0.71,.,.,.,.,2017,179
45297,IKEA,1094,0,mature,0,.,.,19.15,2.37,31.04,23.97,0.8,.,.,.,.,2017,179
45296,IKEA,1093,0,mature,0,.,androchrome,20.38,2.43,32.9,25.41,0.76,.,.,.,.,2017,179
45295,IKEA,1092,0,mature,0,.,infuscensObsoleta,19.6,2.41,30.95,23.68,0.79,.,.,.,.,2017,179
45294,IKEA,1091,0,mature,1,1090,infuscans,19.38,2.51,32.88,25.14,0.8,.,.,.,.,2017,179
45293,IKEA,1090,1,mature,1,1091,.,18.22,2.42,31.69,24.55,0.59,.,.,.,.,2017,179
45292,IKEA,1089,0,mature,1,1088,infuscensObsoleta,21.09,2.47,33.56,25.67,0.79,.,.,.,.,2017,179
45291,IKEA,1088,1,mature,1,1089,.,17.7,2.31,32.08,24.86,0.7,.,.,.,.,2017,179
45290,IKEA,1087,0,mature,1,1086,infuscans,19.03,2.35,32.1,24.49,0.75,.,.,.,.,2017,179
45289,IKEA,1086,1,mature,1,1087,.,18.71,2.41,33.62,26.08,0.68,.,.,.,.,2017,179
45288,IKEA,1085,0,mature,1,.,infuscensObsoleta,20.66,2.5,34.22,26.18,0.9,.,.,.,.,2017,179
45287,IKEA,1084,1,mature,1,1083,.,19.1,2.56,33.43,25.96,0.62,.,.,.,.,2017,179
45286,IKEA,1083,0,mature,1,1084,infuscans,20.73,2.59,34.43,26.47,0.9,.,.,.,.,2017,179
45285,IKEA,1082,0,mature,1,1081,infuscensObsoleta,20.15,2.63,33.48,25.53,0.86,.,.,.,.,2017,179
45284,IKEA,1081,1,mature,1,1082,.,16.62,2.03,31.73,24.72,0.56,.,.,.,.,2017,179
45283,Bunkeflostrand,1080,1,mature,1,1079,.,16.82,2.31,31,23.95,0.63,.,.,.,.,2017,179
45282,Bunkeflostrand,1079,0,mature,1,1080,androchrome,18.82,2.21,30.49,23.39,0.71,.,.,.,.,2017,179
45281,Bunkeflostrand,1078,0,mature,1,1077,infuscans,18.92,2.43,32.34,24.95,0.8,.,.,.,.,2017,179
45280,Bunkeflostrand,1077,1,mature,1,1078,.,17.96,2.25,32.44,24.7,0.63,.,.,.,.,2017,179
45279,Bunkeflostrand,1076,0,mature,1,1075,.,19.43,2.46,32.29,24.69,0.82,.,.,.,.,2017,179
45278,Bunkeflostrand,1075,1,mature,1,1076,.,16.29,2.18,31.33,24.22,0.53,.,.,.,.,2017,179
45277,Bunkeflostrand,1074,0,mature,1,1073,androchrome,20.4,2.52,34.14,26.12,0.86,.,.,.,.,2017,179
45276,Bunkeflostrand,1073,1,mature,1,1074,.,17.62,2.36,32.45,24.69,0.58,.,.,.,.,2017,179
45275,Bunkeflostrand,1072,1,mature,1,1071,.,17.17,1.85,29.88,23.05,0.55,.,.,.,.,2017,179
45274,Bunkeflostrand,1071,0,mature,1,1072,androchrome,19.97,1.97,31.9,24.31,0.64,.,.,.,.,2017,179
45273,Bunkeflostrand,1070,1,mature,1,1069,.,.,.,.,.,.,.,.,.,.,2017,179
45272,Bunkeflostrand,1069,0,mature,1,1070,androchrome,18.19,2.33,31.65,24.29,0.78,.,.,.,.,2017,179
45271,Bunkeflostrand,1068,1,mature,1,1067,.,17.84,2.27,31.31,24.3,0.62,.,.,.,.,2017,179
45270,Bunkeflostrand,1067,0,mature,1,1068,androchrome,19.72,2.46,33.57,25.81,0.86,.,.,.,.,2017,179
45269,Bunkeflostrand,1066,0,mature,1,1065,infuscans,20.16,2.59,32.67,25.13,0.83,.,.,.,.,2017,179
45268,Bunkeflostrand,1065,1,mature,1,1066,.,17.01,2.4,33.62,26.03,0.61,.,.,.,.,2017,179
45267,Bunkeflostrand,1064,0,mature,1,1063,infuscans,19.93,2.42,31.54,24.43,0.84,.,.,.,.,2017,179
45266,Bunkeflostrand,1063,1,mature,1,1064,.,16.87,2.17,29.73,23.07,0.53,.,.,.,.,2017,179
45265,Bunkeflostrand,1062,1,mature,1,1061,.,16.59,2.26,30.93,23.98,0.67,.,.,.,.,2017,179
45264,Bunkeflostrand,1061,0,mature,1,1062,androchrome,19.95,2.45,31.44,24.19,0.77,.,.,.,.,2017,179
45263,Bunkeflostrand,1060,1,mature,1,.,.,17.89,2.26,31.66,24.61,0.56,.,.,.,.,2017,179
45262,Bunkeflostrand,1059,1,mature,1,1058,.,17.77,2.26,32.23,25.04,0.62,.,.,.,.,2017,179
45261,Bunkeflostrand,1058,0,mature,1,1059,.,20,2.52,33.97,26.03,0.73,.,.,.,.,2017,179
45260,Bunkeflostrand,1057,0,mature,1,1056,infuscans,19.72,2.35,32.35,24.8,0.86,.,.,.,.,2017,179
45259,Bunkeflostrand,1056,1,mature,1,1057,.,16.48,1.34,29.87,22.97,0.41,.,.,.,.,2017,179
45258,Bunkeflostrand,1055,1,mature,1,1054,.,.,.,.,.,.,.,.,.,.,2017,179
45257,Bunkeflostrand,1054,0,mature,1,1055,.,19.16,2.59,31.51,24.01,0.84,.,.,.,.,2017,179
45256,Bunkeflostrand,1053,1,mature,1,1052,.,17.94,2.3,31.6,24.5,0.57,.,.,.,.,2017,179
45255,Bunkeflostrand,1052,0,mature,1,1053,infuscans,19.94,2.33,32.01,24.43,0.85,.,.,.,.,2017,179
45534,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45533,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45532,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45531,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45530,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45529,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45528,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45527,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45526,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45525,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45524,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45523,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45522,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45521,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45520,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45519,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45518,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45517,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45516,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45515,Hoje14,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,184
45514,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45513,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45512,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45511,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45510,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45509,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45508,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45507,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45506,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45505,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45504,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45503,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45502,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45501,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45500,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45499,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45498,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45497,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45496,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45495,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45494,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45493,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45492,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45491,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45490,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45489,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45488,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45487,Hoje14,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,184
45486,Hoje14,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,184
45485,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45484,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45483,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45482,Hoje14,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,184
45481,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45480,Hoje14,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45479,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45478,Hoje14,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,184
45477,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45476,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45475,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45474,Hoje14,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,184
45473,Hoje14,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,184
45472,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45471,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45470,Hoje14,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,184
45469,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45468,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45467,Hoje14,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,184
45466,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45465,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45464,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45463,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45462,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45461,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45460,Hoje14,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45459,Hoje14,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,184
45458,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45457,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45456,Hoje6,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45455,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45454,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45453,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45452,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45451,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45450,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45449,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45448,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45447,Hoje6,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45446,Hoje6,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45445,Hoje6,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45443,Hoje6,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45442,Hoje6,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
45441,Hoje6,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,184
45440,Hoje6,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2017,184
45439,Hoje7,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2017,184
